iteration,solid_sediment_kg,solid_cs137_Bq,liquid_cs137_bq,solid_am241_bq
459,2.948e+02,1.05e+07,1.51e+07,2.77e+05
460,4.383e+02,1.67e+07,3.68e+07,4.73e+05
461,3.664e+02,1.27e+07,1.86e+07,3.72e+05
462,3.380e+02,1.21e+07,1.20e+08,3.59e+05
463,3.854e+02,1.36e+07,3.57e+08,3.84e+05
464,3.201e+02,1.11e+07,1.20e+08,3.05e+05
465,3.896e+02,1.34e+07,2.46e+07,3.69e+05
466,4.244e+02,1.45e+07,1.58e+08,4.13e+05
467,3.838e+02,1.33e+07,3.39e+08,3.77e+05
468,4.166e+02,1.41e+07,2.22e+08,3.90e+05
469,3.462e+02,1.30e+07,2.70e+08,3.65e+05
470,3.643e+02,1.24e+07,1.85e+08,3.59e+05
471,3.318e+02,1.20e+07,2.82e+07,3.31e+05
472,3.178e+02,1.14e+07,9.60e+07,2.96e+05
473,3.754e+02,1.38e+07,1.39e+08,3.68e+05
474,4.455e+02,1.56e+07,8.95e+07,4.29e+05
475,2.950e+02,1.03e+07,8.32e+07,3.04e+05
476,3.957e+02,1.39e+07,1.76e+08,3.78e+05
477,3.646e+02,1.31e+07,1.51e+08,3.67e+05
478,3.332e+02,1.16e+07,2.24e+07,3.17e+05
479,3.906e+02,1.41e+07,2.15e+08,3.72e+05
480,2.861e+02,9.98e+06,4.50e+07,2.85e+05
481,3.714e+02,1.36e+07,2.07e+08,3.60e+05
482,3.671e+02,1.26e+07,4.01e+07,3.65e+05
483,3.818e+02,1.34e+07,6.62e+07,4.15e+05
484,4.282e+02,1.48e+07,3.35e+08,4.05e+05
485,3.223e+02,1.14e+07,1.05e+08,3.16e+05
486,3.406e+02,1.16e+07,1.82e+08,3.31e+05
487,3.327e+02,1.20e+07,5.38e+07,3.18e+05
488,3.320e+02,1.18e+07,1.95e+08,3.12e+05
489,3.984e+02,1.43e+07,5.15e+07,4.12e+05
490,3.717e+02,1.29e+07,2.45e+07,3.84e+05
491,3.422e+02,1.24e+07,2.36e+08,3.24e+05
492,3.093e+02,1.05e+07,1.04e+08,3.10e+05
493,3.489e+02,1.23e+07,1.55e+08,3.56e+05
494,2.947e+02,9.95e+06,7.85e+07,2.68e+05
495,3.431e+02,1.23e+07,5.65e+07,3.40e+05
496,3.312e+02,1.18e+07,2.16e+08,3.09e+05
497,3.033e+02,1.05e+07,3.40e+07,2.99e+05
498,2.967e+02,1.11e+07,7.57e+06,2.89e+05
499,3.840e+02,1.36e+07,1.23e+08,4.17e+05
500,4.474e+02,1.61e+07,6.84e+07,3.82e+05
501,3.608e+02,1.25e+07,1.39e+08,3.70e+05
502,3.060e+02,1.10e+07,2.45e+08,2.89e+05
503,4.355e+02,1.54e+07,2.93e+08,4.17e+05
504,3.276e+02,1.12e+07,8.72e+07,3.26e+05
505,3.398e+02,1.20e+07,3.18e+06,3.45e+05
506,3.185e+02,1.13e+07,1.40e+08,3.26e+05
507,3.194e+02,1.11e+07,1.57e+08,3.42e+05
508,3.379e+02,1.17e+07,2.41e+08,3.17e+05
509,3.792e+02,1.39e+07,5.59e+07,3.45e+05
510,3.943e+02,1.34e+07,4.68e+07,4.17e+05
511,3.745e+02,1.33e+07,1.18e+08,4.03e+05
512,4.784e+02,1.65e+07,1.17e+08,4.38e+05
513,2.772e+02,1.02e+07,1.09e+08,2.84e+05
514,4.084e+02,1.48e+07,2.26e+07,4.14e+05
515,3.375e+02,1.21e+07,6.15e+07,3.10e+05
516,2.988e+02,1.08e+07,1.00e+08,2.76e+05
517,3.011e+02,1.06e+07,6.13e+07,2.87e+05
518,4.363e+02,1.48e+07,3.35e+07,4.40e+05
519,2.985e+02,1.05e+07,3.78e+08,3.22e+05
520,3.911e+02,1.39e+07,1.14e+07,3.84e+05
521,3.035e+02,1.10e+07,1.49e+08,2.81e+05
522,3.559e+02,1.29e+07,2.84e+07,3.51e+05
523,3.722e+02,1.27e+07,6.23e+07,3.86e+05
524,2.956e+02,1.09e+07,4.95e+07,2.79e+05
525,3.199e+02,1.20e+07,2.66e+08,2.68e+05
526,3.414e+02,1.22e+07,1.07e+08,3.16e+05
527,3.816e+02,1.30e+07,4.10e+07,4.04e+05
528,3.363e+02,1.19e+07,2.24e+07,3.01e+05
529,3.647e+02,1.27e+07,6.28e+07,3.83e+05
530,3.914e+02,1.40e+07,1.10e+08,3.46e+05
531,2.801e+02,9.82e+06,5.69e+07,2.70e+05
532,3.712e+02,1.33e+07,6.79e+07,3.28e+05
533,2.944e+02,1.06e+07,1.11e+07,3.02e+05
534,3.486e+02,1.18e+07,1.36e+07,3.64e+05
535,3.067e+02,1.14e+07,9.71e+07,3.08e+05
536,3.633e+02,1.23e+07,3.18e+07,3.89e+05
537,3.374e+02,1.26e+07,6.47e+07,3.44e+05
538,2.974e+02,1.04e+07,9.86e+07,3.16e+05
539,3.909e+02,1.38e+07,2.46e+07,3.63e+05
540,3.150e+02,1.10e+07,1.83e+08,3.48e+05
541,3.025e+02,1.11e+07,5.22e+08,3.04e+05
542,3.148e+02,1.09e+07,9.59e+07,3.25e+05
543,3.906e+02,1.34e+07,5.14e+06,3.67e+05
544,3.905e+02,1.40e+07,1.82e+08,3.60e+05
545,3.284e+02,1.25e+07,2.13e+08,3.07e+05
546,3.320e+02,1.16e+07,1.92e+08,3.35e+05
547,3.227e+02,1.15e+07,2.84e+07,3.14e+05
548,3.891e+02,1.35e+07,8.46e+07,3.61e+05
549,3.088e+02,1.07e+07,5.84e+07,3.30e+05
550,2.967e+02,1.00e+07,7.91e+07,2.92e+05
551,3.581e+02,1.34e+07,2.58e+08,3.39e+05
552,3.855e+02,1.32e+07,2.02e+08,3.97e+05
553,3.392e+02,1.32e+07,5.53e+07,3.24e+05
554,2.421e+02,9.00e+06,5.34e+07,2.23e+05
555,3.454e+02,1.21e+07,1.65e+08,3.12e+05
556,3.892e+02,1.36e+07,2.05e+08,4.02e+05
557,3.563e+02,1.28e+07,9.42e+07,3.89e+05
558,3.480e+02,1.20e+07,1.01e+08,3.19e+05
559,3.637e+02,1.33e+07,2.40e+07,3.65e+05
560,3.619e+02,1.23e+07,9.22e+07,3.18e+05
561,4.113e+02,1.45e+07,1.41e+08,4.23e+05
562,4.427e+02,1.53e+07,3.99e+06,4.33e+05
563,3.790e+02,1.39e+07,2.15e+08,3.36e+05
564,3.637e+02,1.25e+07,2.46e+08,3.73e+05
565,4.569e+02,1.57e+07,1.57e+08,4.59e+05
566,3.004e+02,1.09e+07,3.65e+08,3.19e+05
567,3.698e+02,1.33e+07,2.95e+08,3.54e+05
568,4.691e+02,1.61e+07,9.58e+07,4.42e+05
569,3.725e+02,1.38e+07,1.00e+08,4.08e+05
570,3.853e+02,1.34e+07,5.92e+06,4.20e+05
571,4.873e+02,1.70e+07,3.36e+08,4.52e+05
572,4.195e+02,1.44e+07,1.05e+08,4.51e+05
573,4.144e+02,1.61e+07,2.50e+07,3.84e+05
574,3.848e+02,1.38e+07,2.05e+08,3.67e+05
575,2.822e+02,9.92e+06,8.66e+06,2.46e+05
576,3.472e+02,1.30e+07,3.55e+08,3.44e+05
577,4.539e+02,1.62e+07,5.30e+07,4.25e+05
578,3.904e+02,1.38e+07,2.19e+08,3.28e+05
579,4.351e+02,1.55e+07,4.76e+07,4.20e+05
580,3.656e+02,1.22e+07,1.26e+08,3.76e+05
581,3.130e+02,1.12e+07,1.19e+08,3.16e+05
582,3.630e+02,1.29e+07,2.23e+08,3.80e+05
583,3.424e+02,1.22e+07,2.76e+07,3.79e+05
584,3.428e+02,1.17e+07,9.63e+07,3.27e+05
585,3.496e+02,1.21e+07,8.08e+07,3.12e+05
586,2.936e+02,9.94e+06,3.05e+08,2.80e+05
587,3.778e+02,1.33e+07,6.36e+07,3.54e+05
588,3.988e+02,1.37e+07,1.81e+08,3.98e+05
589,2.875e+02,1.06e+07,1.46e+07,2.87e+05
590,3.447e+02,1.23e+07,5.23e+07,3.56e+05
591,3.665e+02,1.35e+07,3.26e+07,3.80e+05
592,3.812e+02,1.28e+07,7.27e+07,4.04e+05
593,3.283e+02,1.16e+07,1.30e+08,2.80e+05
594,4.577e+02,1.58e+07,8.85e+07,4.62e+05
595,3.391e+02,1.21e+07,9.05e+06,3.39e+05
596,3.416e+02,1.25e+07,1.20e+08,3.06e+05
597,3.511e+02,1.21e+07,1.73e+08,3.37e+05
598,3.382e+02,1.23e+07,3.49e+07,3.11e+05
599,4.507e+02,1.65e+07,1.05e+08,4.81e+05
600,3.722e+02,1.28e+07,7.61e+06,3.86e+05
601,3.965e+02,1.47e+07,1.30e+08,3.95e+05
602,2.766e+02,1.03e+07,3.49e+08,2.52e+05
603,3.594e+02,1.25e+07,1.51e+08,3.69e+05
604,3.268e+02,1.12e+07,1.33e+07,2.96e+05
605,3.034e+02,1.12e+07,2.25e+07,3.23e+05
606,3.314e+02,1.12e+07,3.08e+07,3.31e+05
607,2.870e+02,1.02e+07,4.15e+07,2.84e+05
608,4.118e+02,1.47e+07,1.39e+07,3.73e+05
609,3.622e+02,1.33e+07,1.25e+08,3.78e+05
610,4.013e+02,1.44e+07,6.41e+07,3.26e+05
611,3.541e+02,1.21e+07,1.81e+08,3.36e+05
612,3.257e+02,1.19e+07,7.52e+06,3.39e+05
613,3.920e+02,1.34e+07,1.97e+08,3.77e+05
614,3.435e+02,1.24e+07,1.56e+08,3.54e+05
615,4.324e+02,1.53e+07,1.65e+07,4.11e+05
616,3.313e+02,1.11e+07,1.64e+08,3.54e+05
617,3.659e+02,1.24e+07,1.99e+08,3.68e+05
618,4.414e+02,1.45e+07,8.87e+07,4.56e+05
619,3.557e+02,1.17e+07,6.15e+07,3.25e+05
620,3.253e+02,1.08e+07,3.89e+08,2.85e+05
621,4.407e+02,1.60e+07,7.62e+07,4.47e+05
622,3.921e+02,1.39e+07,1.87e+08,4.17e+05
623,5.057e+02,1.74e+07,2.18e+07,4.40e+05
624,2.890e+02,1.01e+07,7.61e+07,2.45e+05
625,4.101e+02,1.35e+07,4.34e+08,4.17e+05
626,2.838e+02,1.00e+07,1.72e+08,2.63e+05
627,3.336e+02,1.14e+07,7.62e+07,3.44e+05
628,4.113e+02,1.45e+07,9.46e+07,3.61e+05
629,3.896e+02,1.34e+07,1.46e+07,3.76e+05
630,3.828e+02,1.34e+07,9.68e+07,3.71e+05
631,3.176e+02,1.13e+07,2.05e+08,3.29e+05
632,2.838e+02,9.67e+06,1.10e+08,3.15e+05
633,2.674e+02,9.24e+06,5.44e+07,2.61e+05
634,4.552e+02,1.62e+07,1.75e+07,4.32e+05
635,3.252e+02,1.14e+07,8.80e+07,2.93e+05
636,3.205e+02,1.13e+07,1.38e+08,2.99e+05
637,3.817e+02,1.27e+07,2.07e+08,3.56e+05
638,3.833e+02,1.36e+07,7.68e+07,3.65e+05
639,3.298e+02,1.14e+07,3.53e+08,3.44e+05
640,3.368e+02,1.22e+07,1.92e+07,3.02e+05
641,3.091e+02,1.05e+07,1.12e+08,3.23e+05
642,3.278e+02,1.15e+07,3.30e+08,3.14e+05
643,3.318e+02,1.12e+07,3.83e+07,3.54e+05
644,3.886e+02,1.28e+07,1.46e+08,3.94e+05
645,3.231e+02,1.12e+07,1.64e+08,3.58e+05
646,3.226e+02,1.11e+07,8.30e+06,3.32e+05
647,3.069e+02,1.08e+07,2.22e+08,3.08e+05
648,3.689e+02,1.36e+07,1.42e+07,3.62e+05
649,4.389e+02,1.48e+07,4.35e+07,4.32e+05
650,3.572e+02,1.20e+07,8.02e+06,3.52e+05
651,3.616e+02,1.28e+07,1.96e+08,3.33e+05
652,3.603e+02,1.38e+07,2.42e+07,3.43e+05
653,4.187e+02,1.42e+07,2.30e+08,3.80e+05
654,3.748e+02,1.32e+07,2.09e+08,3.81e+05
655,4.003e+02,1.32e+07,1.71e+08,4.47e+05
656,3.981e+02,1.31e+07,5.87e+07,4.22e+05
657,3.352e+02,1.14e+07,2.87e+08,3.26e+05
658,4.487e+02,1.53e+07,2.47e+08,4.67e+05
659,3.369e+02,1.11e+07,4.40e+07,3.42e+05
660,2.775e+02,9.38e+06,9.48e+07,2.85e+05
661,3.799e+02,1.33e+07,1.01e+07,3.62e+05
662,3.103e+02,1.14e+07,7.46e+07,3.06e+05
663,2.999e+02,1.06e+07,3.01e+06,3.19e+05
664,3.316e+02,1.12e+07,9.10e+07,3.14e+05
665,3.366e+02,1.19e+07,2.95e+08,3.09e+05
666,3.926e+02,1.42e+07,1.63e+08,3.62e+05
667,3.639e+02,1.25e+07,2.32e+06,3.79e+05
668,3.972e+02,1.41e+07,3.59e+07,3.88e+05
669,3.305e+02,1.12e+07,4.00e+07,2.99e+05
670,2.873e+02,1.03e+07,3.65e+07,2.77e+05
671,4.480e+02,1.52e+07,2.57e+08,4.24e+05
672,4.283e+02,1.49e+07,5.47e+07,3.89e+05
673,3.487e+02,1.22e+07,1.27e+07,3.60e+05
674,2.967e+02,1.06e+07,1.30e+08,2.90e+05
675,3.688e+02,1.26e+07,6.62e+07,3.40e+05
676,3.707e+02,1.35e+07,6.93e+07,3.59e+05
677,4.008e+02,1.45e+07,4.63e+07,3.63e+05
678,4.284e+02,1.49e+07,1.26e+08,3.86e+05
679,3.195e+02,1.12e+07,1.22e+08,2.95e+05
680,2.932e+02,1.09e+07,2.29e+07,2.76e+05
681,3.241e+02,1.15e+07,1.83e+08,3.12e+05
682,4.512e+02,1.59e+07,5.80e+07,4.48e+05
683,2.616e+02,9.32e+06,7.13e+07,2.65e+05
684,4.046e+02,1.43e+07,2.53e+08,3.78e+05
685,2.704e+02,9.86e+06,1.72e+08,2.88e+05
686,4.064e+02,1.45e+07,6.15e+07,3.57e+05
687,3.456e+02,1.17e+07,2.69e+08,3.39e+05
688,4.625e+02,1.61e+07,4.75e+07,5.10e+05
689,3.306e+02,1.12e+07,1.50e+08,3.16e+05
690,2.626e+02,9.03e+06,6.06e+07,2.45e+05
691,3.688e+02,1.26e+07,6.17e+07,3.44e+05
692,3.791e+02,1.32e+07,1.89e+08,3.56e+05
693,3.056e+02,1.11e+07,3.61e+07,3.17e+05
694,3.286e+02,1.13e+07,8.94e+07,3.26e+05
695,3.798e+02,1.38e+07,6.08e+07,4.40e+05
696,3.699e+02,1.30e+07,1.40e+08,3.54e+05
697,3.381e+02,1.19e+07,1.98e+07,3.48e+05
698,4.080e+02,1.37e+07,6.42e+07,3.82e+05
699,3.645e+02,1.27e+07,9.91e+07,3.82e+05
700,3.629e+02,1.25e+07,7.13e+07,3.59e+05
701,3.618e+02,1.32e+07,7.53e+07,3.62e+05
702,3.795e+02,1.35e+07,1.25e+08,3.88e+05
703,3.440e+02,1.16e+07,1.79e+08,3.26e+05
704,2.876e+02,1.07e+07,2.12e+08,2.82e+05
705,3.407e+02,1.15e+07,1.37e+08,3.21e+05
706,3.723e+02,1.28e+07,5.78e+07,3.67e+05
707,3.916e+02,1.37e+07,1.82e+08,3.53e+05
708,3.936e+02,1.34e+07,1.62e+08,3.62e+05
709,3.399e+02,1.17e+07,1.04e+07,3.60e+05
710,3.534e+02,1.35e+07,8.82e+07,3.44e+05
711,3.898e+02,1.43e+07,7.13e+07,3.51e+05
712,2.903e+02,9.75e+06,3.41e+07,2.68e+05
713,4.106e+02,1.42e+07,7.03e+07,3.99e+05
714,3.289e+02,1.23e+07,2.05e+08,3.34e+05
715,2.764e+02,1.00e+07,2.38e+08,2.87e+05
716,3.063e+02,1.15e+07,1.11e+08,3.07e+05
717,3.939e+02,1.45e+07,1.66e+08,4.08e+05
718,2.896e+02,1.02e+07,5.74e+07,2.73e+05
719,3.665e+02,1.31e+07,1.98e+08,3.27e+05
720,3.477e+02,1.15e+07,3.06e+07,3.88e+05
721,3.191e+02,1.10e+07,1.56e+08,3.21e+05
722,5.035e+02,1.80e+07,1.11e+08,5.32e+05
723,3.365e+02,1.17e+07,4.30e+07,3.56e+05
724,3.948e+02,1.31e+07,1.08e+08,3.45e+05
725,3.337e+02,1.21e+07,4.95e+07,3.77e+05
726,3.810e+02,1.41e+07,1.72e+08,4.04e+05
727,3.660e+02,1.31e+07,1.49e+07,3.50e+05
728,3.643e+02,1.29e+07,3.69e+07,3.10e+05
729,3.932e+02,1.50e+07,5.46e+07,3.76e+05
730,3.882e+02,1.31e+07,7.49e+07,3.77e+05
731,3.570e+02,1.22e+07,2.53e+07,3.91e+05
732,3.983e+02,1.38e+07,3.67e+08,4.27e+05
733,3.111e+02,1.08e+07,9.82e+07,2.78e+05
734,4.044e+02,1.37e+07,1.36e+08,4.35e+05
735,3.594e+02,1.29e+07,3.43e+08,3.39e+05
736,3.708e+02,1.27e+07,1.29e+08,3.80e+05
737,3.663e+02,1.31e+07,2.60e+07,4.04e+05
738,2.762e+02,9.73e+06,1.97e+07,2.66e+05
739,3.589e+02,1.30e+07,5.50e+07,3.68e+05
740,4.352e+02,1.45e+07,1.61e+08,4.18e+05
741,3.915e+02,1.38e+07,2.86e+07,3.70e+05
742,3.214e+02,1.16e+07,8.08e+07,3.10e+05
743,3.344e+02,1.18e+07,3.02e+08,3.16e+05
744,3.674e+02,1.28e+07,2.51e+08,3.82e+05
745,3.763e+02,1.37e+07,6.40e+07,3.51e+05
746,3.657e+02,1.27e+07,2.35e+08,3.62e+05
747,3.626e+02,1.30e+07,2.21e+08,3.15e+05
748,3.406e+02,1.22e+07,5.01e+07,3.17e+05
749,3.293e+02,1.15e+07,4.52e+07,3.35e+05
750,4.256e+02,1.50e+07,6.77e+07,4.19e+05
751,3.863e+02,1.36e+07,1.32e+08,3.52e+05
752,3.347e+02,1.15e+07,7.33e+07,3.12e+05
753,4.040e+02,1.34e+07,2.89e+08,4.06e+05
754,3.672e+02,1.27e+07,3.83e+08,3.54e+05
755,3.686e+02,1.31e+07,1.68e+08,4.03e+05
756,4.115e+02,1.43e+07,9.56e+07,3.94e+05
757,4.073e+02,1.38e+07,1.31e+07,3.51e+05
758,3.645e+02,1.23e+07,4.53e+07,3.31e+05
759,3.871e+02,1.35e+07,1.68e+08,4.52e+05
760,3.299e+02,1.16e+07,1.40e+08,3.11e+05
761,4.924e+02,1.75e+07,1.39e+08,4.34e+05
762,3.442e+02,1.21e+07,5.94e+07,3.20e+05
763,3.480e+02,1.14e+07,7.92e+07,3.34e+05
764,3.613e+02,1.32e+07,4.89e+07,3.78e+05
765,4.015e+02,1.46e+07,2.30e+08,4.09e+05
766,3.090e+02,1.04e+07,1.50e+08,2.80e+05
767,3.258e+02,1.18e+07,2.00e+07,3.49e+05
768,3.124e+02,1.09e+07,8.52e+07,3.22e+05
769,4.402e+02,1.62e+07,9.64e+07,4.18e+05
770,3.787e+02,1.32e+07,5.20e+07,3.68e+05
771,4.419e+02,1.58e+07,1.76e+05,3.92e+05
772,4.091e+02,1.36e+07,5.72e+07,3.98e+05
773,4.064e+02,1.44e+07,3.27e+08,4.12e+05
774,3.123e+02,1.05e+07,1.21e+07,3.32e+05
775,2.860e+02,9.80e+06,5.89e+07,2.52e+05
776,4.145e+02,1.56e+07,2.36e+07,4.52e+05
777,4.779e+02,1.74e+07,1.18e+08,5.22e+05
778,4.103e+02,1.44e+07,5.58e+07,3.95e+05
779,2.745e+02,9.67e+06,2.07e+07,2.81e+05
780,3.511e+02,1.24e+07,4.70e+07,3.74e+05
781,3.717e+02,1.31e+07,6.10e+07,3.26e+05
782,4.130e+02,1.37e+07,1.18e+08,3.82e+05
783,3.251e+02,1.10e+07,1.57e+08,3.09e+05
784,2.791e+02,1.06e+07,9.10e+07,2.45e+05
785,4.115e+02,1.42e+07,6.13e+07,4.42e+05
786,3.172e+02,1.09e+07,3.81e+06,2.69e+05
787,3.923e+02,1.35e+07,3.44e+07,4.04e+05
788,3.709e+02,1.31e+07,1.38e+08,3.84e+05
789,2.978e+02,1.07e+07,5.41e+07,3.19e+05
790,3.390e+02,1.20e+07,1.23e+08,3.53e+05
791,3.011e+02,1.10e+07,1.72e+07,3.10e+05
792,4.107e+02,1.33e+07,8.30e+07,3.91e+05
793,3.352e+02,1.17e+07,1.23e+08,3.41e+05
794,3.138e+02,1.09e+07,6.06e+07,3.25e+05
795,3.803e+02,1.29e+07,1.86e+08,3.93e+05
796,3.144e+02,1.14e+07,1.83e+08,3.10e+05
797,4.172e+02,1.45e+07,1.15e+08,3.96e+05
798,3.943e+02,1.30e+07,6.17e+07,3.97e+05
799,3.334e+02,1.15e+07,8.84e+07,3.19e+05
800,4.434e+02,1.60e+07,9.37e+06,3.99e+05
801,3.158e+02,1.07e+07,3.00e+08,3.40e+05
802,3.784e+02,1.28e+07,4.93e+07,3.69e+05
803,3.521e+02,1.26e+07,8.28e+06,3.54e+05
804,2.977e+02,1.08e+07,1.14e+08,2.77e+05
805,2.923e+02,1.06e+07,1.13e+08,2.86e+05
806,3.473e+02,1.26e+07,2.28e+08,3.32e+05
807,4.330e+02,1.48e+07,1.58e+08,4.47e+05
808,4.544e+02,1.58e+07,1.10e+08,4.22e+05
809,4.151e+02,1.47e+07,2.62e+08,4.27e+05
810,3.281e+02,1.12e+07,1.67e+08,3.21e+05
811,3.322e+02,1.14e+07,3.01e+06,3.34e+05
812,3.448e+02,1.20e+07,2.00e+08,3.27e+05
813,3.630e+02,1.34e+07,3.39e+07,3.08e+05
814,4.096e+02,1.35e+07,4.37e+08,3.98e+05
815,3.837e+02,1.37e+07,9.96e+07,3.72e+05
816,4.268e+02,1.45e+07,4.56e+07,4.19e+05
817,4.413e+02,1.45e+07,1.08e+08,4.47e+05
818,3.470e+02,1.26e+07,2.11e+08,3.22e+05
819,3.259e+02,1.18e+07,1.66e+08,3.43e+05
820,3.428e+02,1.17e+07,7.27e+07,3.16e+05
821,3.486e+02,1.17e+07,1.49e+08,3.36e+05
822,3.965e+02,1.33e+07,1.48e+08,3.69e+05
823,3.529e+02,1.23e+07,1.47e+07,2.88e+05
824,3.608e+02,1.31e+07,1.07e+08,3.65e+05
825,3.530e+02,1.20e+07,2.67e+07,3.63e+05
826,3.752e+02,1.34e+07,9.01e+07,3.51e+05
827,3.707e+02,1.34e+07,9.85e+07,3.81e+05
828,4.492e+02,1.52e+07,5.06e+07,4.13e+05
829,3.555e+02,1.26e+07,2.93e+08,3.75e+05
830,3.564e+02,1.28e+07,1.60e+08,3.56e+05
831,4.284e+02,1.48e+07,2.10e+08,4.14e+05
832,3.314e+02,1.19e+07,3.47e+08,3.61e+05
833,3.093e+02,1.09e+07,2.79e+08,2.76e+05
834,4.272e+02,1.45e+07,1.55e+08,4.45e+05
835,4.295e+02,1.57e+07,7.65e+07,4.67e+05
836,3.785e+02,1.30e+07,2.07e+07,3.69e+05
837,3.596e+02,1.24e+07,5.81e+07,3.66e+05
838,3.613e+02,1.24e+07,7.71e+06,3.51e+05
839,3.926e+02,1.32e+07,2.61e+07,4.08e+05
840,3.826e+02,1.32e+07,1.82e+08,3.43e+05
841,3.461e+02,1.17e+07,1.41e+08,3.30e+05
842,3.225e+02,1.10e+07,2.28e+08,3.18e+05
843,3.931e+02,1.33e+07,3.05e+06,3.30e+05
844,3.143e+02,1.11e+07,7.21e+07,2.83e+05
845,3.120e+02,1.13e+07,9.31e+07,3.31e+05
846,3.719e+02,1.35e+07,1.92e+08,3.45e+05
847,3.613e+02,1.28e+07,2.84e+07,3.78e+05
848,3.261e+02,1.15e+07,2.84e+08,3.33e+05
849,4.033e+02,1.45e+07,2.23e+08,4.33e+05
850,3.376e+02,1.17e+07,1.14e+08,3.17e+05
851,4.246e+02,1.49e+07,8.18e+07,4.28e+05
852,4.241e+02,1.50e+07,1.99e+08,4.67e+05
853,3.166e+02,1.15e+07,4.05e+07,3.21e+05
854,3.614e+02,1.28e+07,1.37e+08,3.39e+05
855,3.155e+02,1.12e+07,1.18e+08,3.21e+05
856,4.065e+02,1.40e+07,5.11e+07,4.64e+05
857,2.989e+02,1.04e+07,1.45e+08,2.90e+05
858,3.347e+02,1.21e+07,9.11e+07,3.36e+05
859,4.686e+02,1.63e+07,2.21e+08,4.11e+05
860,2.890e+02,1.04e+07,1.44e+08,2.93e+05
861,3.661e+02,1.21e+07,2.29e+08,3.36e+05
862,3.422e+02,1.21e+07,2.27e+07,3.17e+05
863,4.693e+02,1.61e+07,2.44e+08,4.82e+05
864,3.020e+02,1.06e+07,2.97e+05,3.28e+05
865,3.558e+02,1.30e+07,1.29e+08,3.94e+05
866,3.958e+02,1.32e+07,1.61e+08,3.92e+05
867,3.363e+02,1.18e+07,8.98e+06,3.01e+05
868,2.946e+02,1.04e+07,2.07e+08,2.80e+05
869,3.074e+02,1.09e+07,2.52e+08,3.15e+05
870,3.357e+02,1.23e+07,5.22e+07,3.46e+05
871,3.954e+02,1.31e+07,1.70e+07,3.88e+05
872,4.038e+02,1.41e+07,3.95e+07,4.40e+05
873,3.661e+02,1.29e+07,2.15e+08,3.58e+05
874,3.397e+02,1.20e+07,2.22e+08,3.19e+05
875,3.616e+02,1.27e+07,3.53e+07,3.90e+05
876,3.121e+02,1.11e+07,1.21e+08,2.91e+05
877,4.661e+02,1.63e+07,4.31e+06,4.68e+05
878,3.595e+02,1.33e+07,1.46e+08,3.62e+05
879,3.280e+02,1.15e+07,3.67e+08,2.81e+05
880,3.189e+02,1.12e+07,2.62e+07,3.21e+05
881,4.080e+02,1.49e+07,3.16e+08,3.98e+05
882,3.441e+02,1.21e+07,7.09e+07,3.85e+05
883,3.916e+02,1.42e+07,1.04e+08,3.99e+05
884,3.439e+02,1.20e+07,3.75e+07,3.23e+05
885,3.105e+02,1.14e+07,6.08e+07,3.04e+05
886,4.019e+02,1.46e+07,2.49e+08,4.48e+05
887,3.647e+02,1.22e+07,3.13e+07,4.12e+05
888,4.267e+02,1.43e+07,4.30e+07,4.13e+05
889,4.617e+02,1.68e+07,1.34e+08,4.76e+05
890,4.328e+02,1.51e+07,4.46e+08,4.11e+05
891,4.012e+02,1.45e+07,8.10e+07,4.06e+05
892,3.030e+02,1.12e+07,7.74e+07,3.07e+05
893,4.395e+02,1.52e+07,1.66e+08,4.72e+05
894,3.815e+02,1.36e+07,1.02e+08,3.70e+05
895,4.315e+02,1.52e+07,2.30e+08,4.57e+05
896,3.616e+02,1.34e+07,4.21e+07,3.76e+05
897,3.791e+02,1.27e+07,4.07e+08,3.22e+05
898,3.226e+02,1.11e+07,1.38e+08,3.34e+05
899,3.455e+02,1.23e+07,5.54e+07,3.48e+05
900,3.252e+02,1.12e+07,1.90e+08,3.27e+05
901,4.142e+02,1.45e+07,6.74e+07,4.20e+05
902,3.363e+02,1.18e+07,1.21e+08,3.14e+05
903,3.584e+02,1.34e+07,2.64e+08,3.12e+05
904,3.664e+02,1.41e+07,4.08e+08,3.59e+05
905,3.503e+02,1.23e+07,5.38e+07,3.63e+05
906,4.440e+02,1.46e+07,5.64e+05,4.13e+05
907,3.559e+02,1.28e+07,2.18e+08,3.23e+05
908,3.414e+02,1.18e+07,2.78e+08,3.21e+05
909,3.436e+02,1.23e+07,2.82e+08,3.85e+05
910,2.645e+02,9.71e+06,1.15e+08,2.61e+05
911,3.666e+02,1.28e+07,2.38e+06,3.90e+05
912,3.159e+02,1.09e+07,2.98e+07,3.11e+05
913,3.883e+02,1.35e+07,1.04e+08,3.69e+05
914,3.883e+02,1.35e+07,2.10e+08,4.05e+05
915,3.165e+02,1.09e+07,1.70e+08,3.28e+05
916,2.863e+02,9.37e+06,5.39e+07,2.45e+05
917,3.274e+02,1.12e+07,2.49e+06,3.26e+05
918,3.571e+02,1.23e+07,1.77e+08,3.54e+05
919,3.395e+02,1.22e+07,1.03e+08,3.17e+05
920,3.386e+02,1.22e+07,6.32e+07,3.63e+05
921,2.920e+02,1.00e+07,9.10e+06,2.80e+05
922,3.864e+02,1.40e+07,3.00e+08,4.22e+05
923,3.722e+02,1.30e+07,2.33e+07,3.64e+05
